ab_speed,total_force,FlexXForce,LatXForce
0.00014,136.0649709,31.01274456,8.209738542
0.00013,137.3398617,31.34480196,8.279149011
0.00018,138.0185885,31.53227879,8.314529607
0.00017,138.7489652,31.73050084,8.352812576
0.00001,141.1084591,32.31186162,8.486065179
0.00047,141.9219672,32.51616766,8.534065921
0.00065,142.7389418,32.71276793,8.58524776
0.00065,143.554883,32.90923916,8.636247408
0.00037,145.1692769,33.30009009,8.726488158
0.00143,146.1221836,33.59042145,8.758622136
0.00064,146.8055952,33.78143551,8.788032498
0.00136,149.1407617,34.39036823,8.903256048
0.00054,149.894793,34.59466896,8.937881748
0.00033,150.5192159,34.77234718,8.965662043
0.00008,151.1275727,34.95898124,8.990851327
0.00039,152.5621667,35.32882095,9.069790298
0.00007,153.095951,35.48687595,9.092781887
0.00019,153.6144439,35.64776784,9.112485617
0.0003,155.36085,36.13180681,9.197067136
0.00002,155.7855329,36.26469105,9.212953893
0.00001,156.410716,36.4537071,9.237288422
0.00022,156.9005065,36.61132109,9.252783739
0.00007,157.8262496,36.86174102,9.296707882
0.00015,158.2633671,37.0003926,9.311156157
0.00019,158.6322343,37.12977802,9.318469886
0.00025,158.8178648,37.25073019,9.302295859
0.00004,158.8525539,37.2947672,9.29161947
0.00019,159.0433013,37.38392318,9.286935971
0.00018,160.1253052,37.68324882,9.333591951
0.00037,161.3192358,37.97616131,9.397684347
0.00038,162.3595127,38.23046974,9.454032067
0.00037,162.9013602,38.36636546,9.481136098
0.00007,165.376981,39.01706038,9.596941972
0.00045,166.1946546,39.25384785,9.627207613
0.00058,166.8852026,39.46050681,9.651588741
0.00067,167.5681331,39.6623717,9.67598725
0.00066,168.906695,40.02007668,9.738079029
0.0006,169.7084073,40.25211887,9.76794074
0.00031,170.3141719,40.44399545,9.782522435
0.00042,172.2738694,41.02977838,9.841351519
0.00036,172.8982103,41.2315549,9.853832091
0.00035,173.5099969,41.43089057,9.864893523
0.00004,174.1094475,41.63688148,9.868140441
0.00047,175.2066092,41.97004242,9.898076629
0.00029,175.7073245,42.14884872,9.898315748
0.00017,176.3117846,42.35749576,9.901964265
0.00082,177.829668,42.85499385,9.924583076
0.00022,178.4035288,43.0594757,9.924413469
0.00029,178.9642371,43.25941436,9.924406291
0.00029,179.3735683,43.42311217,9.915821082
0.00039,180.3411013,43.67735235,9.957349961
0.00045,180.8079181,43.80668481,9.973362952
0.00049,181.0338997,43.87591904,9.977228989
0.00088,181.1274595,43.93427658,9.962841648
0.00015,181.4654164,44.07177982,9.954924176
0.00039,182.3436746,44.35728697,9.969919393
0.0002,182.837866,44.54661767,9.964645414
0.00031,183.6995408,44.82525975,9.981044511
0.00018,184.0049383,44.9590306,9.970445585
0.0002,184.2704717,45.08287652,9.958280337
0.00088,184.8355689,45.34755848,9.931716024
0.00069,184.8906936,45.40989392,9.912450463
0.00068,184.8978679,45.45843511,9.890791571
0.00071,184.8470878,45.50824392,9.859619813
0.00006,184.668043,45.52916733,9.821870876
0.0002,184.5147065,45.55262172,9.78742208
0.00021,184.3410114,45.56872934,9.752454291
0.00008,183.8456372,45.56816348,9.675400617
0.00005,183.6548273,45.58257717,9.640840782
0.00005,183.5066816,45.60526402,9.609057628
0.00004,183.3629298,45.62839818,9.577814114
0.00035,183.0223008,45.57657938,9.55030864
0.00057,182.8992769,45.56386786,9.541692496
0.00056,182.7819015,45.55034654,9.533715715
0.00038,182.4061106,45.62432841,9.448238883
0.00001,182.3133723,45.66001948,9.421852987
0.00016,182.1960919,45.70006353,9.387883201
0.0002,182.0853148,45.73236557,9.361989293
0.00024,181.9376493,45.7534981,9.334835076
0.00026,181.930744,45.81143485,9.31501601
0.00046,181.9238604,45.87937836,9.28225565
0.00105,181.6619352,45.92250225,9.213649924
0.00071,181.5844834,45.95576422,9.179999924
0.00085,181.4947592,45.99857625,9.138861871
0.0006,181.4273842,46.03538446,9.105649913
0.00004,181.2946059,46.06188311,9.073737011
0.00073,181.2059208,46.10386003,9.051132459
0.00012,181.1412053,46.15858307,9.018942719
0.00034,180.9960141,46.18420993,8.989534462
0.00061,180.9237917,46.19436711,8.981218041
0.00081,180.850793,46.18965423,8.981607401
0.00082,180.7769098,46.18470415,8.981996577
0.0006,180.701963,46.21326212,8.965762805
0.00054,180.5485135,46.28884734,8.900160638
0.0002,180.479512,46.36049418,8.853427878
0.00024,180.4093963,46.40111632,8.826354717
0.00045,180.2291725,46.41297697,8.795688261
0.00001,180.1575832,46.46300103,8.759946294
0.00017,180.0848137,46.50204084,8.731574268
0.00016,179.9838547,46.5317659,8.702075386
0.00021,179.8926297,46.56142944,8.668953866
0.00071,179.7173302,46.57967679,8.620860612
0.0005,179.6336794,46.60721556,8.586741363
0.00003,179.5487129,46.63741907,8.557183926
0.0017,179.3434193,46.65834264,8.532729464
0.00013,179.2531847,46.68953925,8.503520127
0.00039,179.161697,46.72178735,8.476641539
0.0005,179.0394932,46.74631648,8.44989421
0.00066,178.9477277,46.74114649,8.444203271
0.00077,178.8819627,46.73559598,8.445518327
0.00103,178.8573996,46.73990994,8.453068989
0.00085,178.7335534,46.71344404,8.455097982
0.00086,178.4866952,46.65445878,8.452273149
0.00087,178.3870137,46.63214926,8.457007224
0.00105,178.2637044,46.60401502,8.462766316
0.00082,178.1567409,46.58086146,8.466364639
0.00076,178.0493729,46.56275979,8.466443533
0.00003,177.833952,46.54181275,8.438914575
0.00069,177.7261078,46.5741929,8.394910474
0.00091,177.6182895,46.62249196,8.339747071
0.00067,177.3800375,46.64066182,8.281643356
0.00111,177.2823216,46.65662954,8.27213495
0.00042,177.1849224,46.67954498,8.250917124
0.00032,177.0579217,46.70522387,8.223773877
0.00036,176.9463485,46.71825965,8.205904604
0.00036,176.7254128,46.70057395,8.183552999
0.00055,176.6285588,46.71772391,8.169953986
0.00023,176.532402,46.74348512,8.149671296
0.00044,176.2120736,46.69390874,8.128768682
0.00044,176.1217221,46.70325378,8.119158553
0.00044,176.006283,46.72051582,8.105018931
0.00036,175.892377,46.7270412,8.09388121
0.00036,175.8104467,46.74377833,8.084854365
0.00035,175.6100013,46.72736281,8.071053221
0.00062,175.5132248,46.73355535,8.067518033
0.00013,175.4179098,46.7385233,8.055295667
0.00029,175.140872,46.69290675,8.033414059
0.00047,175.0593321,46.70968111,8.017279762
0.00004,175.0560383,46.71247842,8.015921026
0.00005,175.0526393,46.71332194,8.016238025
0.00038,175.0340765,46.71099392,8.020166405
0.00141,174.6179129,46.60307629,8.01896095
0.00064,174.3769507,46.54190564,8.01574223
0.00066,174.0940402,46.48032323,8.009457461
0.00047,172.6479828,46.13067777,7.944863079
0.0003,172.1607707,46.03492928,7.923010828
0.00028,171.6403606,45.92821425,7.900279681
0.00029,171.0890288,45.8147334,7.876767797
0.00027,170.3099553,45.64017276,7.84323328
0.00042,169.0396614,45.33373256,7.789736389
0.0002,168.3693292,45.18746569,7.761455665
0.0002,167.4538628,44.97509338,7.722168373
0.00039,165.1185011,44.38121119,7.620218824
0.00029,164.2999645,44.18896836,7.586797312
0.00027,163.4676532,43.99453991,7.553022917
0.00017,162.6232216,43.80467884,7.517632452
0.0005,161.7683395,43.60837659,7.473584048
0.00038,160.0332178,43.16784027,7.390061942
0.00029,159.1558247,42.95854443,7.34760372
0.00006,158.2736728,42.75984852,7.309632165
0.00037,155.610315,42.07656233,7.192915638
0.00006,154.7204716,41.87138235,7.154119886
0.00012,153.8311533,41.66116825,7.115921487
0.00034,152.9432267,41.45327333,7.080277264
0.00015,152.0574188,41.2435981,7.042204825
0.00003,150.109431,40.75876347,6.952888713
0.00009,149.2912804,40.57109978,6.916754596
0.00009,148.71799,40.45114456,6.891636272
0.00032,148.4332202,40.39313222,6.882358592
0.00042,147.5048586,40.15392012,6.844372944
0.00054,146.6630726,39.92799488,6.811781075
0.00048,146.046247,39.76444981,6.788813746
0.00034,145.5164715,39.63344824,6.768233019
0.00019,144.6910644,39.4550829,6.727194003
0.00017,144.3260159,39.38801299,6.7118958
0.00002,144.081588,39.35300413,6.699894699
0.00021,143.7133852,39.30000602,6.678677178
0.00058,143.7001052,39.3381912,6.669193732
0.00061,143.7453025,39.39383138,6.661487931
0.00054,143.8354092,39.45592259,6.656530133
0.00055,143.9660314,39.52918513,6.653145397
0.00065,144.420601,39.70035669,6.66238228
0.00052,144.6877273,39.82052224,6.663752437
0.00011,144.9845332,39.95193795,6.671405299
0.00003,146.1152985,40.30634343,6.718527538
0.00029,146.5215743,40.463691,6.736329378
0.0002,146.9402162,40.63190859,6.752020487
0.00017,147.3678283,40.80320429,6.762989637
0.00019,147.8913203,41.00124176,6.777992313
0.00017,148.7431472,41.28931274,6.807393748
0.0002,148.8810202,41.38103292,6.803788182
0.00019,148.89185,41.43585738,6.794113783
0.00031,149.2192153,41.5447186,6.811006628
0.00048,149.6583883,41.67118096,6.837712172
0.0005,150.2566071,41.84060507,6.871970901
0.00035,150.6228425,41.9561434,6.892275339
0.00042,150.9616159,42.1121014,6.893088535
0.00138,151.655726,42.43448539,6.884608836
0.00003,151.900039,42.54264392,6.890307289
0.00066,152.124989,42.65615117,6.882393115
0.00118,152.784803,42.92672383,6.879532997
0.00052,152.9358348,43.00739198,6.871636462
0.00067,153.1066873,43.10305394,6.860634106
0.00141,153.258421,43.24860686,6.826482566
0.0003,153.3742441,43.31886813,6.820475948
0.00004,153.5727114,43.4217627,6.820194826
0.00072,153.6786827,43.54485475,6.796501215
0.00009,153.7558263,43.60853496,6.791348719
0.00024,153.8864638,43.69698471,6.784269419
0.00066,153.8881153,43.77655215,6.759104577
0.00027,153.8963068,43.79488761,6.762911644
0.00037,153.9356697,43.82271431,6.770552559
0.00056,153.9955926,43.90799334,6.751274577
0.00017,154.1165728,43.98471577,6.747192736
0.00007,154.1485634,44.03669915,6.74181074
0.00054,154.1911152,44.12255857,6.720882329
0.00025,154.2645459,44.19740944,6.711325347
0.00024,154.2793997,44.25396584,6.699012096
0.00024,154.2936388,44.31051007,6.686546278
0.00031,154.3171455,44.36926568,6.672102398
0.00032,154.3339551,44.4261093,6.657164285
0.00015,154.3678175,44.4892681,6.646399002
0.00058,154.3854062,44.54466685,6.624399884
0.00061,154.4010735,44.59936769,6.601294377
0.00069,154.4584968,44.66553582,6.577692317
0.00069,154.4794714,44.72118904,6.552045954
0.0006,154.5018225,44.77632767,6.528443609
0.00034,154.5183523,44.8452433,6.507911249
0.00001,154.5192139,44.87948759,6.500128866
0.00027,154.5233487,44.89629538,6.503331461
0.00047,154.5221088,44.90458837,6.512226108
0.00048,154.3882008,44.87401129,6.515074003
0.00007,153.9912725,44.78466581,6.493319188
0.00119,153.8680543,44.86238537,6.43162312
0.00009,153.7048576,44.86813868,6.406987171
0.00044,153.4034157,44.84948282,6.363587872
0.00008,153.2420203,44.84842262,6.340603128
0.00006,152.7580461,44.7497058,6.303896838
0.00047,152.5052621,44.74733148,6.259319224
0.00018,152.2432805,44.72359506,6.225699695
0.00019,151.4790186,44.55043382,6.171073444
0.00017,151.2253189,44.52693413,6.13713175
0.00018,150.9018711,44.48255176,6.100223229
0.00043,150.6336341,44.45303985,6.061542625
0.00052,150.3629266,44.42051651,6.021223252
0.00061,149.7579811,44.29017411,5.966357966
0.00066,149.477333,44.25351182,5.923547542
0.00028,149.1960879,44.19128446,5.898437497
0.0001,148.5277948,44.0087856,5.862956466
0.00054,148.5166665,44.01573594,5.866749916
0.00044,148.5056339,44.01588183,5.871897912
0.00044,148.4518937,44.00173511,5.875414205
0.0005,148.2176076,43.94192592,5.870143529
0.00012,147.8546597,43.86744255,5.842299452
0.00137,147.7965814,43.97731619,5.756854202
0.00021,147.7741264,44.01792235,5.729394986
0.00025,148.0186279,44.14877604,5.705407615
0,148.1609355,44.2327065,5.689809591
0.0001,148.3294541,44.3244008,5.673364294
0.00031,148.5212763,44.43622916,5.646674958
0.00006,148.7337463,44.54560829,5.629706158
0.00005,149.2108179,44.73295557,5.622547118
0.00015,149.4709426,44.85518356,5.605324764
0.00015,149.7427255,44.98091783,5.588458413
0.00014,150.6100301,45.28572508,5.593490848
0.00022,150.9110228,45.4204451,5.575694469
0.00043,151.2155308,45.55458593,5.554675699
0.00024,151.522212,45.66834014,5.549758603
0.00015,151.8298521,45.77472662,5.550094694
0.00016,152.3971123,45.95214888,5.570007777
0.00076,152.6554046,46.03201601,5.590469899
0.00047,152.9013566,46.10801569,5.60606708
0.00038,152.9652513,46.13646131,5.608991021
0.00005,153.1568052,46.23865213,5.589580132
0.00053,153.3653399,46.38105281,5.539540739
0.00013,153.4132332,46.42729335,5.523582096
0.00001,153.3667161,46.45416483,5.49617233
0.0002,153.1315212,46.43728694,5.449277061
0.00009,152.8910148,46.39722469,5.419833582
0.0001,152.584651,46.33843266,5.388069196
0.00004,151.5499916,46.06695403,5.321647643
0.00019,150.9550913,45.92235023,5.278673109
0.00005,150.4111152,45.79311527,5.235058866
0.00004,149.826636,45.65097737,5.190339272
0.00004,149.2049302,45.49586571,5.14452631
0.00033,147.5694834,45.02787646,5.062577724
0.00038,146.6902227,44.78877902,5.006287928
0.00057,145.7763479,44.54896036,4.939339995
0.00045,142.4889281,43.57710389,4.798827613
0.00008,141.1359309,43.17432807,4.744002045
0.0003,140.1265022,42.87268424,4.708082323
0.00077,140.0871601,42.86344898,4.713372588
0.00077,140.0481099,42.85150053,4.720461593
0.00062,139.0050722,42.53152094,4.692672231
0.00062,137.9393268,42.20295085,4.664694214
0.00062,137.212304,41.97818344,4.647792373
0.0006,136.5482025,41.77528398,4.631578481
0.00039,136.7162174,41.8340688,4.635226635
0.00012,137.2359034,42.03604338,4.618537091
0.00013,137.7033694,42.2210924,4.599981056
0.00037,138.2557695,42.41369019,4.604193635
0.00041,139.7428911,42.9347456,4.599497517
0.00012,140.3697508,43.15457432,4.600197472
0.00022,140.8346244,43.32594133,4.596982973
0.00011,140.9967308,43.4042926,4.579291821
0.00031,141.4402284,43.57165242,4.567812175
0.00039,141.7674467,43.70350141,4.551585644
0.00049,141.5040239,43.66035906,4.509733243
0.00026,141.1580013,43.58140363,4.475979063
0.00058,139.8149402,43.2260258,4.399556723
0.00004,139.0582976,43.02686221,4.352246598
0.00005,138.2151566,42.79362393,4.308304646
0.00042,135.1330861,41.86504088,4.200882248
0.00021,134.1516001,41.58860585,4.156016571
0.00045,132.87066,41.19880695,4.118060367
0.00053,132.2232466,40.99872652,4.103945128
0.00047,132.2090149,40.99378482,4.110246063
0.00088,132.1287587,40.97022124,4.11832128
0.00034,131.8761278,40.91390928,4.101743204
0.00001,131.7170103,40.90155633,4.074929146
0.00024,134.2204677,41.73639131,4.114931098
0.00072,136.3046326,42.48220116,4.11094772
0.00048,137.330926,42.85493943,4.104272053
0.00059,138.3886982,43.23733453,4.096167077
0.00051,140.5768266,43.96723002,4.126632745
0.00106,144.5260433,45.3073248,4.164662465
0.00026,146.2974726,45.91838771,4.178402114
0.00022,148.041728,46.50316367,4.208826326
0.00026,149.3590074,46.9538418,4.227457345
0.00023,149.516675,47.02523704,4.221304286
0.00034,150.2690474,47.27163693,4.241644401
0.00043,151.6352748,47.70203129,4.285061231
0.00049,152.7048978,48.03439454,4.324450001
0.001,154.0917348,48.46539469,4.380211652
0.00011,154.5836261,48.64576671,4.379354127
0.00024,155.0663117,48.85596748,4.353796832
0.00029,156.4902747,49.38081916,4.343700555
0.00081,157.0021472,49.66213418,4.275639474
0.00037,157.4191744,49.87023704,4.237409337
0.00086,157.8325035,50.10156075,4.179246861
0.0005,158.2421899,50.28746903,4.151167366
0.00158,159.0033909,50.68948599,4.060310589
0.00029,159.3555658,50.83028225,4.048746861
0.00015,159.7046133,50.96030477,4.04547756
0.00017,160.7811198,51.30734548,4.073550451
0.00075,161.1908826,51.43198088,4.099728909
0.00034,161.5175813,51.53379947,4.114337347
0.00031,162.1590003,51.744937,4.132459964
0.00014,162.4734369,51.89888994,4.109928059
0.00145,163.0890754,52.30935312,3.988669516
0.00077,163.2309452,52.46373165,3.91999115
0.00058,163.2518042,52.55695934,3.86368045
0.00058,163.8357087,52.83029878,3.81979678
0.00079,164.0409967,53.0034505,3.750534925
0.00015,164.2719207,53.12866032,3.723929452
0.00007,164.6509576,53.28500151,3.711989979
0.00019,164.7754831,53.3343636,3.713545063
0.00062,165.0020668,53.41215902,3.7283372
0.00006,165.0823259,53.46075566,3.717951127
0.00126,165.1426619,53.60514292,3.620406063
0.00172,165.2127979,53.78469592,3.490401217
0.00083,165.2020669,53.85686503,3.424688408
0.00071,165.1756469,53.92158993,3.360977545
0.00098,165.0789855,54.00773613,3.257932826
0.00054,165.0103047,54.05869591,3.19268538
0.00021,164.8359998,54.07576844,3.129971899
0.00035,164.7318356,54.04077285,3.135555177
0.00033,164.617284,54.0027,3.140107615
0.00025,164.2179881,53.87598066,3.133706179
0.00001,164.0685067,53.85679986,3.107785653
0.00162,163.9118558,53.96453637,2.94772525
0.00028,163.579402,53.90023084,2.898005401
0.00047,163.36616,53.88796153,2.835824161
0.00203,163.0227443,53.97992808,2.605771847
0.00068,162.8097049,53.98118575,2.519535538
0.00007,162.743867,53.9873485,2.489688227
0.00024,162.6283507,53.95423215,2.4860069
0.00006,162.3248302,53.85613217,2.480581502
0.00004,162.2290062,53.82531304,2.47800589
0.00016,162.0282147,53.7698732,2.45999337
0.00088,161.9657902,53.80730302,2.382954081
0.0022,161.905318,53.95057576,2.163249334
0.00038,161.903705,53.99796177,2.099874863
0.00052,161.9163376,54.0497784,2.032956768
0.00051,162.0454032,54.14034148,1.967960399
0.00036,162.1108088,54.20693647,1.905888146
0.00045,162.1867599,54.27644796,1.841695534
0.00018,162.3928398,54.35531938,1.835623704
0.00027,162.4947607,54.39122127,1.837507003
0.00036,162.6038956,54.42628813,1.846188371
0.00034,162.7530863,54.47476002,1.855173605
0.00021,162.8867217,54.52339813,1.853602027
0.0003,163.0267472,54.60499383,1.805782068
0.00082,163.4793116,54.82344107,1.707116364
0.00027,163.6392035,54.90848018,1.659219704
0.00026,163.8391763,55.00851191,1.611718745
0.00049,164.1601119,55.16091662,1.542136507
0.00026,164.373158,55.26389944,1.493642449
0.00029,164.5558975,55.35545203,1.443599522
0.00052,164.6813781,55.42994038,1.387160652
0.00069,164.7003969,55.4757053,1.313815066
0.00049,164.7193231,55.50810582,1.262787747
0.00006,165.3971162,55.74527863,1.250799151
0.00048,165.5852383,55.80984222,1.255351367
0.00021,165.715959,55.85340398,1.260253297
0.00028,165.9818658,55.94020431,1.268947962
0.00044,166.1147084,55.98082285,1.280960351
0.00021,166.2390117,56.02371062,1.284096622
0.00003,166.3376301,56.06609429,1.267592544
0.00065,166.4306221,56.14686823,1.165180785
0.00024,166.5487129,56.21069023,1.116092889
0.00038,166.8119484,56.3285583,1.051866103
0.00013,166.8868007,56.37119041,1.012001559
0.00014,166.9556753,56.41198529,0.97168203
0.0004,167.0766096,56.48041494,0.902046615
0.00022,167.1399278,56.52104083,0.852246492
0.00025,167.1883489,56.55530434,0.801333756
0.00025,167.2317383,56.58804285,0.749699883
0.00025,167.2703324,56.61900027,0.697684556
0.00018,167.311362,56.6489502,0.646658414
0.00005,167.3642148,56.67153148,0.632469368
0.00022,167.3645746,56.67165334,0.634981196
0.00009,167.3664123,56.67127139,0.634820802
0.00004,167.4254892,56.69562826,0.621818267
0.00062,167.4948997,56.74241468,0.547205837
0.0006,167.611862,56.80215154,0.476017688
0.00048,167.6913564,56.84569289,0.417048403
0.00045,167.7802973,56.89228545,0.359217617
0.00021,168.0020312,56.98208894,0.306435705
0.00002,168.578102,57.1892782,0.257755918
0.00032,168.7905922,57.27689318,0.201535967
0.00027,169.007662,57.36424261,0.145853612
0.00036,169.5002742,57.54991959,0.075427622
0.00031,169.6867484,57.62731661,0.020023036
0.00033,169.8660711,57.70248515,0.035841741
0.00029,170.081527,57.79234222,0.102899324
0.00002,170.2524664,57.85434188,0.121560261
0.0002,170.2653347,57.8592255,0.118845204
0.0002,170.2834369,57.86418496,0.11596302
0.00023,170.4223214,57.91001609,0.115546334
0.00003,172.0399766,58.46400115,0.131438542
0.00058,174.1306375,59.19605846,0.219926995
0.00042,176.474217,60.01093987,0.298064953
0.00042,177.7097716,60.44922276,0.376567006
0.00033,178.9315091,60.87822521,0.436771814
0.00032,180.9456957,61.57690591,0.499952957
0.00046,182.3060475,62.05861932,0.586296249
0.0004,186.3694404,63.45898084,0.674843744
0.00039,187.5216206,63.86705114,0.747836223
0.00038,188.6360812,64.2605788,0.821321498
0.00044,191.2039106,65.14986446,0.903438477
0.00053,192.3584472,65.55652824,0.981797515
0.00053,193.4689061,65.9504546,1.060403074
0.00007,194.5354272,66.31323642,1.068583102
0.0004,195.5582707,66.66053439,1.071659323
0.00005,195.5744592,66.66644376,1.087198418
0.00041,195.7580253,66.74467751,1.173373603
0.00034,196.3578284,66.95939398,1.245890421
0.00035,197.4463591,67.34085778,1.321903374
0.00028,198.2082923,67.61023594,1.394989961
0.00032,198.4104245,67.68712109,1.465260985
0.00033,198.5795294,67.75275391,1.535019763
0.00026,198.7476497,67.81607678,1.59653987
0.00025,198.8492726,67.85651886,1.657209838
0.00025,198.9347041,67.89144114,1.7174033
0.00025,199.1237561,67.95974321,1.778175142
0.00025,199.1719361,67.97977184,1.837161938
0.00025,199.2089488,67.99599048,1.895672356
0.00013,199.272883,68.01741462,1.938725879
0.00013,199.3016662,68.02883352,1.981257863
0.00003,199.3265769,68.03673847,2.008015936
0.00011,199.3509746,68.04446816,2.015837055
0.00016,199.3752109,68.05014884,2.014885881
0.00016,199.4053764,68.05765318,2.014193707
0.00013,199.4839723,68.0818849,2.020174187
0.00011,199.5103819,68.09010019,2.057550568
0.00068,199.5375168,68.10255355,2.17835107
0.00004,199.5939553,68.12101775,2.206710769
0.00025,199.6232202,68.13060656,2.24596085
0.0004,199.6531329,68.14241287,2.306592644
0.00012,199.6899727,68.15338891,2.33677206
0,199.7179667,68.15934824,2.36426129
0.0001,199.7463048,68.16562371,2.405145256
0.00005,199.7570843,68.16590649,2.436237401
0.00008,199.7633466,68.16524677,2.467676621
0.00008,199.7827285,68.16906347,2.49908215
0.00006,199.7544926,68.15383581,2.529091631
0.00001,199.7225819,68.13935327,2.554052378
0.00001,199.6469789,68.10777002,2.578241085
0.00008,199.5760236,68.0781757,2.610454388
0.00004,199.4912311,68.04566097,2.635279163
0.00001,199.3929864,68.00576952,2.659104867
0.00001,198.9914698,67.86225993,2.678425183
0.00004,198.8516676,67.80881635,2.701996459
0.00005,198.7019984,67.7520165,2.72539661
0.00005,198.3042783,67.60629118,2.742746474
0,198.1142854,67.53438628,2.763892395
0.00014,197.9150035,67.45893312,2.765466344
0.00016,197.7067855,67.38242662,2.760777552
0.0002,197.4900004,67.30261724,2.753208096
0.00019,197.2063479,67.20003511,2.744126331
0.00014,196.4409191,66.93292147,2.736029121
0.00013,196.1757997,66.83042498,2.773533456
0.00001,195.9039275,66.72722855,2.790455543
0.00017,195.3413084,66.52953815,2.814672912
0.00016,195.0512505,66.42860438,2.835655079
0.00018,194.7558119,66.32370222,2.856483493
0.00016,194.4553109,66.21592245,2.882022162
0.00002,194.0766212,66.07513237,2.898534337
0.0001,193.7898766,65.96355472,2.908979837
0.00002,192.774584,65.60523919,2.912052865
0.00001,192.4548392,65.48545339,2.9251211
0.00005,192.1322944,65.3618695,2.940008369
0.00004,191.4137086,65.10343915,2.945282734
0.00003,191.36553,65.0748053,2.960424749
0.00004,191.3525257,65.0560317,2.975531775
0.00001,191.3395814,65.03708908,2.996569184
0.00004,191.2757495,65.00276815,3.010297745
0.00005,190.9779011,64.88684267,3.020124528
0.00003,190.2095192,64.6109401,3.022048841
0,189.9854814,64.51982943,3.03862779
0.00003,189.8260905,64.45070338,3.049935796
0.0001,189.578143,64.34926739,3.056189243
0,189.4857435,64.30179757,3.069479559
0.00002,189.4121576,64.26262035,3.089501702
0.00007,189.3558747,64.22458944,3.099376957
0.00006,189.3205146,64.19555738,3.109400132
0.00003,189.2960015,64.17039804,3.123005433
0.00013,189.2859809,64.15507608,3.15123301
0.00005,189.3041562,64.15839672,3.160243584
0.00001,189.3312073,64.16737546,3.161831162
0,189.409456,64.19351636,3.164463781
0.00002,189.4595311,64.2049932,3.171363091
0.0001,189.5162316,64.20658315,3.20358238
0.00008,189.5790753,64.2077787,3.21469238
0.00025,189.6476396,64.20217403,3.212441368
0.00031,189.7214993,64.18828514,3.20781111
0.00001,189.9570693,64.25126907,3.227560564
0.00004,190.0413283,64.26171499,3.240204647
0.00022,190.1287771,64.25611162,3.240174618
0.00007,190.3123416,64.30006961,3.266711344
0.00002,190.4080495,64.31031872,3.286442934
0.00017,190.5061288,64.3127735,3.286040215
0.00002,190.6063918,64.32756056,3.302065132
0.00004,190.7086843,64.33843529,3.325959455
0.0001,190.8128354,64.34246972,3.333500234
0.00006,191.1185405,64.42491328,3.359481704
0.00005,191.2118854,64.43553721,3.381582194
0.00008,191.2566707,64.4209844,3.387346895
0.00001,191.2686841,64.39997467,3.402096084
0,191.2976797,64.38352968,3.415237476
0.00016,191.4212643,64.41114981,3.448454077
0.00025,191.5018868,64.42449026,3.495675442
0.00022,191.5502548,64.43080144,3.536017703
0.00023,191.5838965,64.43215497,3.576296595
0.0002,191.6079648,64.42856137,3.614492647
0.00017,191.5965047,64.40094992,3.652404168
0.00022,191.569325,64.35828945,3.635219512
0.00021,191.5021875,64.31371166,3.610199239
0.00018,191.4581025,64.28435543,3.588307758
0.00018,191.391851,64.24737352,3.565438793
0.00012,191.3350416,64.20974393,3.551561042
0.00014,191.2728601,64.16286345,3.583879579
0.00031,191.1913655,64.09977315,3.647740062
0.00007,190.950791,63.99658474,3.664345679
0.00007,190.8453394,63.93891407,3.683696741
0.00022,190.7344063,63.8737102,3.732100129
0.00009,190.4289099,63.74093601,3.755638961
0.00016,190.302339,63.67459171,3.790822592
0.00015,190.2007238,63.61472429,3.827218965
0.00007,190.0968364,63.55336443,3.850221324
0.00011,189.9610238,63.48345446,3.877104495
0.00009,189.821922,63.41267055,3.90406747
0.00021,189.4521418,63.26129083,3.946477566
0.00011,189.3036424,63.18785209,3.974997882
0.00011,189.1847035,63.12431411,4.00447262
0.0001,188.7555425,62.9556361,4.027665767
0.0002,188.6293444,62.8863826,4.074771097
0.00005,188.5019732,62.81828258,4.097467392
0.00011,188.3435484,62.74119117,4.126230457
0.00017,188.1835194,62.67696751,4.103718006
0.0001,188.049976,62.6251552,4.087266228
0.00007,187.5920001,62.46607253,4.069245667
0.00003,187.4510002,62.41630933,4.072935332
0.0002,187.3091376,62.35858345,4.112372115
0.00046,187.1860236,62.28989308,4.204198091
0.00012,187.1549283,62.23912001,4.213980364
0.00008,187.005573,62.16158749,4.246896563
0.00006,186.719347,62.04067726,4.271205062
0.00006,186.6267871,61.98603443,4.300814308
0.0001,186.5166908,61.92857731,4.336140028
0.0004,186.2272308,61.80043767,4.427179957
0.00004,186.1197777,61.74318892,4.457754795
0.00005,186.0440882,61.69687074,4.4907322
0.00007,185.8714686,61.61880818,4.522438703
0.00004,185.8311083,61.59019005,4.553605477
0.00005,185.7963475,61.56176178,4.585825449
0.00001,185.7597361,61.5323553,4.614271845
0.00007,185.7349597,61.50557468,4.659161463
0,185.715808,61.48400399,4.688395574
0.00008,185.6884384,61.44727528,4.766436525
0.00016,185.690059,61.43499895,4.772977277
0.00016,185.6966217,61.4265855,4.773145964
0.00018,185.7506049,61.43608381,4.773047543
0.00023,185.7791774,61.43735976,4.761520318
0.00023,185.8115497,61.44044701,4.751015514
0.00001,185.8562561,61.45225594,4.759778718
0.00021,185.9045164,61.46579616,4.809907553
0.00066,185.947988,61.47217347,4.956815517
0.00012,186.0911596,61.50070905,5.022786487
0.00021,186.1303365,61.50807262,5.093456659
0.00001,186.1680033,61.51363166,5.129486996
